response_time,recorded_at_time,line_ref,direction_ref,vehicle_ref,block_ref,longitude,latitude,passenger_count,passenger_capacity
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:06.000-04:00,MTABC_Q09,0,MTABC_6544,MTABC_JKPD0-JK_D0-Weekday-15_5578299,-73.795089,40.707455,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:09.000-04:00,MTABC_Q09,0,MTABC_6512,MTABC_JKPD0-JK_D0-Weekday-15_5578365,-73.807804,40.682222,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:15.000-04:00,MTABC_BXM10,0,MTABC_3418,MTABC_ECPD0-EC_D0-Weekday-50_5573173,-73.987584,40.741441,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:57.000-04:00,MTABC_BXM8,1,MTABC_3417,MTABC_ECPD0-EC_D0-Weekday-50_5573134,-73.987764,40.741205,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:06.000-04:00,MTABC_BXM10,1,MTABC_3424,MTABC_ECPD0-EC_D0-Weekday-50_5573053,-73.97882,40.756294,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:52.000-04:00,MTABC_BXM9,1,MTABC_3409,MTABC_ECPD0-EC_D0-Weekday-50_5573117,-73.987846,40.741089,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:17.000-04:00,MTABC_BXM8,1,MTABC_3403,MTABC_ECPD0-EC_D0-Weekday-50_5573119,-73.913085,40.804224,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:47.000-04:00,MTABC_BXM8,0,MTABC_3404,,-73.930589,40.801202,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:49.000-04:00,MTABC_QM6,1,MTABC_3468,MTABC_CPPD0-CP_D0-Weekday-40_5568390,-73.981822,40.747322,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:04.000-04:00,MTABC_BXM7,0,MTABC_3434,MTABC_ECPD0-EC_D0-Weekday-50_5573110,-73.826167,40.854999,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:18.000-04:00,MTABC_BXM6,0,MTABC_3443,MTABC_ECPD0-EC_D0-Weekday-50_5573124,-73.936351,40.802984,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:54.000-04:00,MTABC_BXM7,1,MTABC_3444,MTABC_ECPD0-EC_D0-Weekday-50_5573064,-73.969773,40.768736,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:57.000-04:00,MTABC_BXM7,0,MTABC_3446,MTABC_ECPD0-EC_D0-Weekday-50_5573024,-73.967744,40.768616,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:55.000-04:00,MTABC_BXM9,1,MTABC_3450,MTABC_ECPD0-EC_D0-Weekday-50_5573189,-73.89133,40.819515,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:12.000-04:00,MTABC_Q08,1,MTABC_3507,MTABC_JKPD0-JK_D0-Weekday-15_5578340,-73.85915,40.68056,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:02.000-04:00,MTABC_Q35,0,MTABC_3500,MTABC_FRPD0-FR_D0-Weekday-15_5576988,-73.8487,40.577969,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:59.000-04:00,MTABC_Q22,1,MTABC_3502,MTABC_FRPD0-FR_D0-Weekday-15_5577028,-73.837045,40.579881,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:07.000-04:00,MTABC_Q47,1,MTABC_3599,MTABC_LGPD0-LG_D0-Weekday-40_5570483,-73.88577,40.7314,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:12.000-04:00,MTABC_Q10,0,MTABC_5367,MTABC_JKPD0-JK_D0-Weekday-15_5578505,-73.827692,40.69345,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:49.000-04:00,MTABC_Q10,1,MTABC_5365,MTABC_JKPD0-JK_D0-Weekday-15_5578502,-73.830841,40.699858,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:03.000-04:00,MTABC_BX23,1,MTABC_4033,MTABC_ECPD0-EC_D0-Weekday-50_5572966,-73.826483,40.856252,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:52.000-04:00,MTABC_BX23,1,MTABC_4031,MTABC_ECPD0-EC_D0-Weekday-50_5572960,-73.826063,40.861187,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:07.000-04:00,MTABC_Q50,1,MTABC_4030,MTABC_ECPD0-EC_D0-Weekday-50_5572967,-73.832539,40.772207,7,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:14.000-04:00,MTABC_Q50,0,MTABC_4039,MTABC_ECPD0-EC_D0-Weekday-50_5572974,-73.837711,40.824808,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:09.000-04:00,MTABC_Q18,0,MTABC_4038,,-73.934541,40.775112,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:10.000-04:00,MTABC_Q52+,1,MTABC_5375,MTABC_JKPD0-JK_D0-Weekday-15_5578462,-73.784507,40.594605,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:03.000-04:00,MTABC_Q10,1,MTABC_5374,MTABC_JKPD0-JK_D0-Weekday-15_5578489,-73.77949,40.647129,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:02.000-04:00,MTABC_Q52+,1,MTABC_5372,MTABC_JKPD0-JK_D0-Weekday-15_5578457,-73.871149,40.728041,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:53.000-04:00,MTABC_Q50,1,MTABC_4024,MTABC_ECPD0-EC_D0-Weekday-50_5572985,-73.826982,40.858517,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:02.000-04:00,MTABC_Q50,0,MTABC_4020,MTABC_ECPD0-EC_D0-Weekday-50_5572972,-73.830664,40.760662,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:51.000-04:00,MTABC_Q06,0,MTABC_3532,MTABC_JKPD0-JK_D0-Weekday-15_5578263,-73.775188,40.661287,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:04.000-04:00,MTABC_Q22,0,MTABC_3534,MTABC_FRPD0-FR_D0-Weekday-15_5577031,-73.823267,40.58379,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:11.000-04:00,MTABC_Q112,0,MTABC_3537,,-73.802827,40.706619,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:06.000-04:00,MTABC_Q101,0,MTABC_3541,MTABC_LGPD0-LG_D0-Weekday-40_5570318,-73.925729,40.752087,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:14.000-04:00,MTABC_Q101,1,MTABC_3552,MTABC_LGPD0-LG_D0-Weekday-40_5570357,-73.920939,40.75661,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:10.000-04:00,MTABC_Q110,1,MTABC_3517,MTABC_BPPD0-BP_D0-Weekday-10_5556551,-73.775485,40.709304,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:00.000-04:00,MTABC_Q64,0,MTABC_3518,MTABC_BPPD0-BP_D0-Weekday-10_5556566,-73.830022,40.728094,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:00.000-04:00,MTABC_Q08,1,MTABC_3513,MTABC_JKPD0-JK_D0-Weekday-15_5578349,-73.866548,40.653121,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:06.000-04:00,MTABC_Q64,0,MTABC_3516,MTABC_BPPD0-BP_D0-Weekday-10_5556610,-73.844104,40.721765,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:49.000-04:00,MTABC_Q110,1,MTABC_3520,MTABC_BPPD0-BP_D0-Weekday-10_5556563,-73.777036,40.709022,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:54.000-04:00,MTABC_Q09,1,MTABC_3521,MTABC_JKPD0-JK_D0-Weekday-15_5578307,-73.795193,40.706907,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:49.000-04:00,MTABC_Q112,1,MTABC_3527,MTABC_BPPD0-BP_D0-Weekday-10_5556574,-73.797665,40.698158,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:01.000-04:00,MTABC_Q67,0,MTABC_3575,MTABC_LGPD0-LG_D0-Weekday-40_5570485,-73.934792,40.737464,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:56.000-04:00,MTABC_BM3,1,MTABC_2245,MTABC_SCPD0-SC_D0-Weekday-90_5559760,-73.969626,40.642434,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:04.000-04:00,MTABC_Q33,1,MTABC_3582,MTABC_LGPD0-LG_D0-Weekday-40_5570474,-73.890649,40.746744,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:06.000-04:00,MTABC_Q49,1,MTABC_3583,MTABC_LGPD0-LG_D0-Weekday-40_5570372,-73.876788,40.760423,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:10.000-04:00,MTABC_Q72,1,MTABC_3586,MTABC_LGPD0-LG_D0-Weekday-40_5570212,-73.876029,40.77008,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:57.000-04:00,MTABC_Q39,1,MTABC_3588,MTABC_LGPD0-LG_D0-Weekday-40_5570362,-73.939227,40.745623,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:02.000-04:00,MTABC_Q47,0,MTABC_3589,MTABC_LGPD0-LG_D0-Weekday-40_5570358,-73.888823,40.762862,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:48.000-04:00,MTABC_Q47,1,MTABC_3593,MTABC_LGPD0-LG_D0-Weekday-40_5570491,-73.890537,40.747158,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:15.000-04:00,MTABC_Q101,0,MTABC_3555,MTABC_LGPD0-LG_D0-Weekday-40_5570401,-73.895824,40.772535,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:07.000-04:00,MTABC_Q18,1,MTABC_3564,MTABC_LGPD0-LG_D0-Weekday-40_5570439,-73.925224,40.768714,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:10.000-04:00,MTABC_Q60,0,MTABC_3565,MTABC_JKPD0-JK_D0-Weekday-15_5578282,-73.799844,40.693442,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:51.000-04:00,MTABC_Q60,1,MTABC_3568,MTABC_JKPD0-JK_D0-Weekday-15_5578312,-73.855069,40.727708,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:09.000-04:00,MTABC_Q22,0,MTABC_3569,MTABC_FRPD0-FR_D0-Weekday-15_5577035,-73.838096,40.581237,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:06.000-04:00,MTABC_Q72,0,MTABC_3572,MTABC_LGPD0-LG_D0-Weekday-40_5570210,-73.87588,40.766158,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:10.000-04:00,MTABC_Q49,0,MTABC_3573,MTABC_LGPD0-LG_D0-Weekday-40_5570430,-73.867543,40.761627,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:06.000-04:00,MTABC_Q69,1,MTABC_3574,MTABC_LGPD0-LG_D0-Weekday-40_5570354,-73.941238,40.750843,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:51.000-04:00,MTABC_Q65,0,MTABC_198,MTABC_CPPD0-CP_D0-Weekday-40_5568645,-73.801598,40.713085,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:52.000-04:00,MTABC_Q38,0,MTABC_197,MTABC_CPPD0-CP_D0-Weekday-40_5568686,-73.876471,40.717455,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:58.000-04:00,MTABC_Q23,1,MTABC_195,MTABC_CPPD0-CP_D0-Weekday-40_5568608,-73.853074,40.715487,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:11.000-04:00,MTABC_Q65,0,MTABC_194,MTABC_CPPD0-CP_D0-Weekday-40_5568715,-73.846102,40.778787,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:17.000-04:00,MTABC_Q25,0,MTABC_190,MTABC_CPPD0-CP_D0-Weekday-40_5568721,-73.830034,40.759489,18,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:52.000-04:00,MTABC_Q33,0,MTABC_3610,MTABC_LGPD0-LG_D0-Weekday-40_5570468,-73.875562,40.770185,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:01.000-04:00,MTABC_Q49,1,MTABC_3628,MTABC_LGPD0-LG_D0-Weekday-40_5570494,-73.884498,40.751835,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:07.000-04:00,MTABC_Q102,0,MTABC_3620,MTABC_LGPD0-LG_D0-Weekday-40_5570320,-73.943653,40.752751,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:02.000-04:00,MTABC_Q72,1,MTABC_3624,MTABC_LGPD0-LG_D0-Weekday-40_5570217,-73.869266,40.748926,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:13.000-04:00,MTABC_Q47,0,MTABC_3626,MTABC_LGPD0-LG_D0-Weekday-40_5570395,-73.874407,40.719057,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:54.000-04:00,MTABC_Q104,1,MTABC_3609,MTABC_LGPD0-LG_D0-Weekday-40_5570366,-73.914678,40.753648,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:51.000-04:00,MTABC_Q07,1,MTABC_3600,MTABC_JKPD0-JK_D0-Weekday-15_5578378,-73.790962,40.673505,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:15.000-04:00,MTABC_Q33,0,MTABC_3602,MTABC_LGPD0-LG_D0-Weekday-40_5570490,-73.884169,40.747639,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:54.000-04:00,MTABC_Q39,1,MTABC_3603,MTABC_LGPD0-LG_D0-Weekday-40_5570459,-73.939356,40.750032,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:05.000-04:00,MTABC_Q69,1,MTABC_3604,MTABC_LGPD0-LG_D0-Weekday-40_5570368,-73.899258,40.768133,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:01.000-04:00,MTABC_Q10,1,MTABC_5381,MTABC_JKPD0-JK_D0-Weekday-15_5578513,-73.826598,40.691202,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:37.000-04:00,MTABC_Q52+,1,MTABC_5380,MTABC_JKPD0-JK_D0-Weekday-15_5578463,-73.820103,40.592714,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:17.000-04:00,MTABC_Q10,1,MTABC_5385,MTABC_JKPD0-JK_D0-Weekday-15_5578498,-73.821207,40.669563,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:12.000-04:00,MTABC_Q10,0,MTABC_5383,MTABC_JKPD0-JK_D0-Weekday-15_5578510,-73.780126,40.647532,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:09.000-04:00,MTABC_Q114,1,MTABC_5392,MTABC_BPPD0-BP_D0-Weekday-10_5556706,-73.774571,40.671957,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:00.000-04:00,MTABC_Q111,1,MTABC_5399,MTABC_BPPD0-BP_D0-Weekday-10_5556634,-73.795349,40.702278,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:59.000-04:00,MTABC_Q114,0,MTABC_5398,MTABC_BPPD0-BP_D0-Weekday-10_5556704,-73.740139,40.635947,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:14.000-04:00,MTABC_Q113,0,MTABC_5397,MTABC_BPPD0-BP_D0-Weekday-10_5556680,-73.790083,40.695001,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:03.000-04:00,MTABC_Q65,0,MTABC_187,MTABC_CPPD0-CP_D0-Weekday-40_5568635,-73.841405,40.769135,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:11.000-04:00,MTABC_Q65,0,MTABC_186,MTABC_CPPD0-CP_D0-Weekday-40_5568729,-73.829114,40.758311,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:17.000-04:00,MTABC_Q23,1,MTABC_655,MTABC_CPPD0-CP_D0-Weekday-40_5568597,-73.846813,40.720929,6,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:03.000-04:00,MTABC_BXM8,0,MTABC_3268,MTABC_ECPD0-EC_D0-Weekday-50_5573021,-73.838378,40.828051,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:55.000-04:00,MTABC_BXM10,0,MTABC_3269,MTABC_ECPD0-EC_D0-Weekday-50_5573109,-73.884229,40.832516,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:09.000-04:00,MTABC_BXM8,1,MTABC_3271,MTABC_ECPD0-EC_D0-Weekday-50_5573175,-73.828683,40.8522,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:00.000-04:00,MTABC_Q25,1,MTABC_637,MTABC_CPPD0-CP_D0-Weekday-40_5568640,-73.821723,40.753037,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:08.000-04:00,MTABC_Q19,0,MTABC_634,MTABC_CPPD0-CP_D0-Weekday-40_5568588,-73.830702,40.760228,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:07.000-04:00,MTABC_Q23,1,MTABC_631,MTABC_CPPD0-CP_D0-Weekday-40_5568592,-73.856115,40.745592,10,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:55.000-04:00,MTABC_Q25,1,MTABC_649,MTABC_CPPD0-CP_D0-Weekday-40_5568636,-73.841045,40.787488,25,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:00.000-04:00,MTABC_Q34,0,MTABC_648,MTABC_CPPD0-CP_D0-Weekday-40_5568795,-73.80107,40.70482,8,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:06.000-04:00,MTABC_Q25,1,MTABC_646,MTABC_CPPD0-CP_D0-Weekday-40_5568672,-73.814928,40.746847,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:09.000-04:00,MTABC_Q66,1,MTABC_643,MTABC_CPPD0-CP_D0-Weekday-40_5568761,-73.94329,40.751732,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:05.000-04:00,MTABC_BXM1,1,MTABC_3254,,-73.954737,40.780655,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:07.000-04:00,MTABC_Q69,0,MTABC_4506,MTABC_LGPD0-LG_D0-Weekday-40_5570407,-73.939596,40.748941,4,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:11.000-04:00,MTABC_Q100,0,MTABC_4505,MTABC_LGPD0-LG_D0-Weekday-40_5570495,-73.940287,40.749329,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:01.000-04:00,MTABC_Q69,1,MTABC_4501,MTABC_LGPD0-LG_D0-Weekday-40_5570356,-73.925299,40.773064,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:14.000-04:00,MTABC_Q39,0,MTABC_4500,MTABC_LGPD0-LG_D0-Weekday-40_5570391,-73.921054,40.739525,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:00.000-04:00,MTABC_Q103,1,MTABC_4509,MTABC_LGPD0-LG_D0-Weekday-40_5570387,-73.938944,40.76672,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:16.000-04:00,MTABC_Q100,0,MTABC_4511,MTABC_LGPD0-LG_D0-Weekday-40_5570457,-73.887281,40.783596,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:53.000-04:00,MTABC_Q18,0,MTABC_4510,MTABC_LGPD0-LG_D0-Weekday-40_5570396,-73.932365,40.772143,7,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:59.000-04:00,MTABC_Q66,0,MTABC_616,MTABC_CPPD0-CP_D0-Weekday-40_5568770,-73.9204,40.753285,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:15.000-04:00,MTABC_Q65,1,MTABC_614,MTABC_CPPD0-CP_D0-Weekday-40_5568626,-73.830909,40.761165,17,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:53.000-04:00,MTABC_Q25,0,MTABC_613,MTABC_CPPD0-CP_D0-Weekday-40_5568717,-73.807244,40.714128,4,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:57.000-04:00,MTABC_Q34,1,MTABC_611,MTABC_CPPD0-CP_D0-Weekday-40_5568710,-73.816877,40.77661,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:51.000-04:00,MTABC_Q19,0,MTABC_610,MTABC_CPPD0-CP_D0-Weekday-40_5568591,-73.917025,40.769898,4,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:07.000-04:00,MTABC_Q34,1,MTABC_628,MTABC_CPPD0-CP_D0-Weekday-40_5568727,-73.814255,40.743153,7,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:05.000-04:00,MTABC_Q38,0,MTABC_626,MTABC_CPPD0-CP_D0-Weekday-40_5568684,-73.863302,40.740199,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:16.000-04:00,MTABC_Q19,0,MTABC_624,MTABC_CPPD0-CP_D0-Weekday-40_5568760,-73.869088,40.761875,13,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:11.000-04:00,MTABC_Q66,1,MTABC_622,MTABC_CPPD0-CP_D0-Weekday-40_5568753,-73.87847,40.75637,14,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:00.000-04:00,MTABC_Q65,1,MTABC_620,MTABC_CPPD0-CP_D0-Weekday-40_5568728,-73.807118,40.699365,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:14.000-04:00,MTABC_QM20,1,MTABC_3227,MTABC_CPPD0-CP_D0-Weekday-40_5568497,-73.98526,40.753272,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:57.000-04:00,MTABC_Q23,0,MTABC_608,MTABC_CPPD0-CP_D0-Weekday-40_5568605,-73.853338,40.71487,3,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:11.000-04:00,MTABC_Q25,0,MTABC_606,MTABC_CPPD0-CP_D0-Weekday-40_5568627,-73.814618,40.73584,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:48.000-04:00,MTABC_Q66,0,MTABC_605,MTABC_CPPD0-CP_D0-Weekday-40_5568755,-73.870674,40.75708,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:52.000-04:00,MTABC_Q38,1,MTABC_604,MTABC_CPPD0-CP_D0-Weekday-40_5568688,-73.886728,40.713261,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:07.000-04:00,MTABC_Q19,1,MTABC_603,MTABC_CPPD0-CP_D0-Weekday-40_5568707,-73.831656,40.762453,8,0
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:14.000-04:00,MTABC_Q34,0,MTABC_602,MTABC_CPPD0-CP_D0-Weekday-40_5568708,-73.817023,40.776581,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:49.000-04:00,MTABC_BM2,1,MTABC_3201,MTABC_SCPD0-SC_D0-Weekday-90_5559759,-74.000644,40.675397,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:55.000-04:00,MTABC_BXM2,0,MTABC_3202,MTABC_YOPD0-YO_D0-Weekday-50_5572362,-73.977501,40.784308,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:09.000-04:00,MTABC_QM6,0,MTABC_3204,MTABC_CPPD0-CP_D0-Weekday-40_5568397,-73.817838,40.717487,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:00.000-04:00,MTABC_QM2,0,MTABC_2871,MTABC_CPPD0-CP_D0-Weekday-40_5568311,-73.977534,40.76389,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:49.000-04:00,MTABC_QM5,1,MTABC_2878,MTABC_CPPD0-CP_D0-Weekday-40_5568358,-73.750531,40.751024,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:10.000-04:00,MTABC_BXM2,1,MTABC_3378,MTABC_YOPD0-YO_D0-Weekday-50_5572377,-73.927248,40.844269,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:01.000-04:00,MTABC_BXM1,0,MTABC_3385,MTABC_YOPD0-YO_D0-Weekday-50_5572399,-73.96817,40.759406,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:10.000-04:00,MTABC_BXM7,1,MTABC_3394,MTABC_ECPD0-EC_D0-Weekday-50_5573115,-73.826485,40.834109,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:56.000-04:00,MTABC_BXM10,0,MTABC_3395,MTABC_ECPD0-EC_D0-Weekday-50_5573132,-73.843428,40.862975,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:04.000-04:00,MTABC_BXM7,1,MTABC_3397,MTABC_ECPD0-EC_D0-Weekday-50_5573127,-73.987764,40.741205,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:16.000-04:00,MTABC_BXM10,1,MTABC_3398,MTABC_ECPD0-EC_D0-Weekday-50_5573130,-73.87471,40.839916,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:01.000-04:00,MTABC_QM12,1,MTABC_3390,MTABC_CPPD0-CP_D0-Weekday-40_5568485,-73.975073,40.763468,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:04.000-04:00,MTABC_BM5,1,MTABC_3364,MTABC_SCPD0-SC_D0-Weekday-90_5559745,-73.920014,40.732719,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:00.000-04:00,MTABC_BXM9,1,MTABC_3371,MTABC_ECPD0-EC_D0-Weekday-50_5573131,-73.978095,40.757338,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:59.000-04:00,MTABC_BXM8,1,MTABC_3372,MTABC_ECPD0-EC_D0-Weekday-50_5573067,-73.988695,40.741197,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:01.000-04:00,MTABC_BXM6,1,MTABC_3399,MTABC_ECPD0-EC_D0-Weekday-50_5573048,-73.9765,40.759504,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:17.000-04:00,MTABC_Q06,0,MTABC_4637,MTABC_JKPD0-JK_D0-Weekday-15_5578356,-73.807583,40.700311,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:02.000-04:00,MTABC_Q60,1,MTABC_4635,MTABC_JKPD0-JK_D0-Weekday-15_5578367,-73.917955,40.743255,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:18.000-04:00,MTABC_Q60,0,MTABC_4632,MTABC_JKPD0-JK_D0-Weekday-15_5578330,-73.876553,40.735793,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:07.000-04:00,MTABC_Q37,0,MTABC_4631,MTABC_JKPD0-JK_D0-Weekday-15_5578382,-73.809659,40.668548,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:14.000-04:00,MTABC_Q06,1,MTABC_4639,MTABC_JKPD0-JK_D0-Weekday-15_5578301,-73.781839,40.668722,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:17.000-04:00,MTABC_Q08,1,MTABC_4641,MTABC_JKPD0-JK_D0-Weekday-15_5578338,-73.875715,40.651475,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:55:08.000-04:00,MTABC_BM3,1,MTABC_3345,MTABC_SCPD0-SC_D0-Weekday-90_5559758,-74.002226,40.709947,,
2020-09-23T10:55:18.393-04:00,2020-09-23T10:54:51.000-04:00,MTABC_BXM11,0,MTABC_3353,MTABC_YOPD0-YO_D0-Weekday-50_5572406,-73.977517,40.755245,,
